SID,SSID,SampleYear,Waterbody,SubSampleName,SubSampleDate,HoursEffort,Species,Len,Wt,Number,Age
2461,12152,2008,Buffalo River,2,10/09/2008,0.434444444,Channel Catfish,346,384,1,
2461,12152,2008,Buffalo River,2,10/09/2008,0.434444444,Channel Catfish,330,344,1,
2461,12152,2008,Buffalo River,2,10/09/2008,0.434444444,Flathead Catfish,261,176,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,350,565,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,183,73,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,257,209,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,357,594,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,289,266,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,253,192,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,136,32,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,147,41,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,207,110,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,219,128,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,201,90,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,191,88,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,193,86,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,267,295,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,390,759,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,239,161,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,217,116,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,224,127,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,147,41,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,338,468,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,206,93,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,186,75,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,170,56,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,88,12,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,121,23,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,195,83,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,259,184,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,190,76,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,310,348,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,173,60,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Smallmouth Bass,156,45,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Flathead Catfish,122,20,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Flathead Catfish,297,258,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Flathead Catfish,220,113,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Flathead Catfish,387,568,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Flathead Catfish,204,111,1,
2461,12153,2008,Buffalo River,3,10/09/2008,0.627222222,Flathead Catfish,465,968,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,128,25,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,248,187,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,238,154,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,240,180,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,128,28,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,333,624,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,233,139,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,350,499,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,150,39,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,383,707,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,208,105,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,330,393,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,349,558,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,192,88,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,259,199,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,233,156,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,113,16,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,188,78,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,242,174,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,266,227,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,217,115,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,224,133,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,196,81,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,319,412,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,250,180,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,223,123,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,117,19,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,211,105,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,192,81,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,392,798,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,200,90,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,280,227,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,88,10,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,189,81,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,283,238,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,320,420,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,272,251,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,103,17,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,243,196,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,204,100,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,273,224,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,118,19,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,336,440,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,232,151,1,
2461,12154,2008,Buffalo River,4,10/09/2008,0.546944444,Smallmouth Bass,257,180,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,184,69,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,310,441,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,272,256,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,238,163,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,315,416,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,243,174,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,118,21,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,278,238,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,132,29,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,122,23,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,139,34,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,212,117,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,228,140,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,193,92,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,111,16,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,202,97,1,
2461,12155,2008,Buffalo River,5,10/09/2008,0.6,Smallmouth Bass,167,54,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,234,157,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,173,57,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,123,24,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,242,183,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,112,15,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,192,82,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,112,15,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,282,244,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,123,21,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,150,38,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,146,33,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,122,21,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,150,46,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,232,145,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,135,30,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,246,167,1,
2462,12156,2008,Buffalo River,1,10/14/2008,0.206388889,Smallmouth Bass,287,289,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,217,114,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,125,24,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,212,125,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,234,160,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,258,190,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,228,140,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,240,155,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,208,97,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,211,107,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,198,96,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,211,110,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,152,41,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,144,36,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,247,168,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,227,130,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,173,63,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,232,138,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,248,180,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,212,110,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,263,234,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,224,128,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,80,6,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,188,84,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,292,308,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,217,124,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,230,135,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,247,193,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,380,618,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,355,643,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,191,74,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,366,653,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,170,57,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,198,96,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,257,197,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,265,216,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,238,168,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,212,100,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,220,122,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,188,72,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,92,12,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,133,26,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,138,29,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,125,22,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Smallmouth Bass,402,778,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Channel Catfish,523,619,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Channel Catfish,556,838,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Flathead Catfish,388,600,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Flathead Catfish,427,908,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Flathead Catfish,372,509,1,
2462,12158,2008,Buffalo River,3,10/14/2008,0.555,Flathead Catfish,480,1137,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,263,191,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,342,547,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,365,625,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,213,112,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,150,39,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,142,36,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,217,122,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,209,106,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,231,130,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,340,495,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,230,133,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,240,151,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,187,76,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,198,89,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,268,227,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,401,840,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Smallmouth Bass,262,221,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Channel Catfish,486,1043,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Channel Catfish,383,528,1,
2462,12160,2008,Buffalo River,5,10/14/2008,0.4425,Channel Catfish,502,1130,1,
2462,12161,2008,Buffalo River,6,10/14/2008,0.226944444,Channel Catfish,632,2837,1,
2462,12161,2008,Buffalo River,6,10/14/2008,0.226944444,Channel Catfish,392,648,1,
2462,12161,2008,Buffalo River,6,10/14/2008,0.226944444,Channel Catfish,540,1793,1,
2462,12161,2008,Buffalo River,6,10/14/2008,0.226944444,Channel Catfish,573,1939,1,
2462,12161,2008,Buffalo River,6,10/14/2008,0.226944444,Channel Catfish,433,756,1,
2462,12161,2008,Buffalo River,6,10/14/2008,0.226944444,Channel Catfish,622,2490,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,246,203,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,210,108,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,168,55,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,122,23,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,151,38,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,162,48,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,138,31,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,262,225,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,192,89,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,138,31,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,143,32,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,214,127,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,114,16,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,257,176,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,121,22,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,337,525,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,96,9,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Smallmouth Bass,268,244,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Channel Catfish,541,1587,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,488,1290,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,303,255,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,400,675,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,440,865,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,483,1136,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,371,465,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,420,707,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,333,353,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,380,507,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,266,177,1,
2462,12162,2008,Buffalo River,7,10/14/2008,0.798888889,Flathead Catfish,470,1014,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,135,29,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,148,36,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,195,92,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,155,48,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,161,58,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,325,456,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,268,216,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,482,1369,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,128,24,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,352,505,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,138,32,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,200,93,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,201,96,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,390,753,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,372,707,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,151,46,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,353,522,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,371,662,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,240,140,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,262,187,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Smallmouth Bass,267,252,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Channel Catfish,520,1907,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Flathead Catfish,305,280,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Flathead Catfish,350,483,1,
2463,12163,2008,Buffalo River,1,10/15/2008,0.429444444,Flathead Catfish,385,616,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Smallmouth Bass,196,91,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Smallmouth Bass,192,86,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Smallmouth Bass,183,71,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Smallmouth Bass,220,125,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Smallmouth Bass,241,176,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Channel Catfish,640,2670,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Channel Catfish,380,588,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Channel Catfish,235,124,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Channel Catfish,342,438,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Channel Catfish,475,1403,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Channel Catfish,430,892,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Channel Catfish,260,145,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Channel Catfish,385,602,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Channel Catfish,231,107,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Flathead Catfish,411,800,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Flathead Catfish,420,878,1,
2463,12164,2008,Buffalo River,2,10/15/2008,0.48,Flathead Catfish,330,347,1,
